Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Year
43046,3870,45.4,64628,34294,210,5.426356589,2016
43050,28031,41.6,43416,22713,4877,17.39859441,2016
43054,24191,34.6,112333,58544,492,2.033814228,2016
43055,61931,37.6,42724,23008,11925,19.25530025,2016
43056,18173,41.3,49181,24983,1985,10.92279756,2016
43060,2618,37,61500,33283,104,3.97249809,2016
43061,4265,43.2,77829,33155,228,5.345838218,2016
43062,28526,39.2,77297,32275,1925,6.748229685,2016
43064,14009,38.2,78327,35160,1225,8.744378614,2016
43065,40957,38.4,116187,51049,1156,2.822472349,2016
43066,1369,50.7,63456,36252,41,2.994886779,2016
43067,1361,40.8,75833,29443,135,9.919177076,2016
43068,54128,34.3,57505,27828,5558,10.26825303,2016
43070,160,40.2,66406,19113,0,0,2016
43071,1954,48.4,52500,23633,195,9.979529171,2016
43072,5778,45.2,62238,26104,415,7.182416061,2016
43074,12386,41,78371,34906,597,4.819958017,2016
43076,8481,49.6,56199,29828,709,8.359863224,2016
43077,361,46.3,46964,20364,26,7.202216066,2016
43078,20375,41.9,45462,22947,3168,15.54846626,2016
43080,5577,38.1,57044,24213,798,14.30876815,2016
43081,58780,36.2,75047,35779,4220,7.179312691,2016
43082,31821,42.4,113539,51675,704,2.212375475,2016
43084,728,43,54883,23463,42,5.769230769,2016
43085,25254,38,76860,42190,1254,4.965550012,2016
8097,3155,42.4,84583,34699,80,2.535657686,2016
8098,9514,42.3,83698,35124,981,10.31112045,2016
8102,7601,26.4,20165,11973,3667,48.24365215,2016
8103,14443,31.4,25217,14925,5514,38.17766392,2016
8104,23827,27.1,23993,13774,8894,37.32740169,2016
8105,28559,29.2,31801,14435,9607,33.63913302,2016
8106,9764,44,69896,35054,512,5.24375256,2016
8107,12887,36.5,57314,31477,1424,11.04989524,2016
8108,18333,41.7,80016,40450,887,4.838269787,2016
8109,22827,41.5,67809,31221,1637,7.171332194,2016
8110,18278,39.2,57478,22746,3116,17.04781705,2016
8201,9951,44.4,59521,29505,661,6.642548488,2016
8202,1499,64.5,81696,70910,75,5.003335557,2016
8203,9239,53.5,62303,39632,991,10.72626908,2016
8204,18718,46.2,63483,32887,1482,7.917512555,2016
8205,28705,39.4,60336,28234,2852,9.935551298,2016
8210,17134,46,65899,33600,1057,6.169020661,2016
8212,214,73.3,48438,39121,44,20.56074766,2016
8215,13466,40.6,63873,31925,1464,10.87182534,2016
8217,24,54.8,-666666666,8479,14,58.33333333,2016
8221,7009,46.8,84021,40546,122,1.740619204,2016
8223,4088,48.2,76176,37440,22,0.53816047,2016
8224,537,46.1,60486,26087,92,17.13221601,2016
8225,8578,42,71810,35817,859,10.01398927,2016
8226,11430,53,61786,44342,1133,9.912510936,2016
8230,5581,41.7,83029,35239,569,10.1953055,2016
8232,19667,35.7,41802,17827,4711,23.95383129,2016
8234,42728,40,73013,29930,4788,11.20576671,2016
8240,2301,20.3,-666666666,3287,0,0,2016
8241,984,50.6,89904,44927,36,3.658536585,2016
8242,2869,44,51269,28271,588,20.49494597,2016
8243,1905,63.3,70333,51660,107,5.6167979,2016
8244,10858,40.8,52047,28389,1364,12.56216614,2016
8246,119,78.9,-666666666,26025,0,0,2016
8247,941,62.5,96071,71197,51,5.419766206,2016
8248,181,62.1,212188,70662,8,4.419889503,2016
8251,9524,45.2,47050,26753,1525,16.01217976,2016
8260,13129,52.8,43493,30629,1925,14.66219819,2016
8270,8712,40.8,62284,26768,1190,13.65932048,2016
8302,45964,33.4,49189,20245,8745,19.02575929,2016
8310,1478,51.4,43333,26255,121,8.186738836,2016
8311,2161,41.4,61432,23426,490,22.67468764,2016
8312,8160,39.6,63550,31820,716,8.774509804,2016
8314,2511,37.6,73008,13873,0,0,2016
8316,327,28.7,-666666666,24503,0,0,2016
8317,1376,42.8,85313,30878,67,4.869186047,2016
8318,12069,45.4,76176,33960,712,5.899411716,2016
8319,1208,45.5,86875,32714,47,3.890728477,2016
8320,1275,36,-666666666,7461,0,0,2016
8321,107,67.5,19559,22405,18,16.82242991,2016
8322,10680,40.9,79425,31321,739,6.919475655,2016
8323,712,44.8,62083,29647,39,5.47752809,2016
8324,365,50.4,72206,36307,7,1.917808219,2016
8326,1452,36.8,60156,35753,97,6.680440771,2016
8327,3638,37.8,80417,10046,0,0,2016
8328,1291,43.1,51402,24483,237,18.35786212,2016
8329,100,52.3,91250,40461,11,11,2016
8330,28584,41.5,62207,30036,3021,10.56884971,2016
8332,36771,38,49206,24447,6696,18.21000245,2016
8340,875,34.6,-666666666,29222,185,21.14285714,2016
8341,2305,44.3,31851,20856,369,16.00867679,2016
8343,5293,43.4,85167,33674,369,6.971471755,2016
8344,5297,42.9,67372,31131,573,10.81744384,2016
8345,568,51.4,53750,25265,82,14.43661972,2016
8346,643,26.1,-666666666,21500,72,11.19751166,2016
8348,278,58.3,56333,25758,0,0,2016
8349,2082,41.6,47734,23006,272,13.06436119,2016
8350,1142,23.7,56702,24896,306,26.79509632,2016
8352,599,33.4,68553,19562,97,16.19365609,2016
8353,349,45.2,65938,29619,21,6.017191977,2016
8360,43559,36.2,45027,21185,8448,19.39438463,2016
8361,18046,44.3,73660,31921,2131,11.80871107,2016
8401,39306,35.7,26566,18818,14298,36.37612578,2016
8402,6250,60,66154,53348,582,9.312,2016
8403,1093,63.6,107500,82370,40,3.659652333,2016
8406,10505,46.1,49548,30282,1569,14.93574488,2016
8501,6273,46.9,114577,51489,81,1.291248207,2016
8502,11711,41,170795,61973,222,1.895653659,2016
8505,17961,40.4,86845,38951,784,4.365013084,2016
8510,5918,44.8,140307,51720,331,5.593105779,2016
8511,928,45.7,84167,38315,25,2.693965517,2016
8512,11024,40.3,81159,46310,671,6.086719884,2016
8514,5500,42.2,89597,40259,271,4.927272727,2016
8515,6352,35,140625,42848,101,1.590050378,2016
8518,5221,42.6,55396,35781,414,7.929515419,2016
8520,27065,38,88261,37031,2407,8.893404766,2016
8525,4965,47.7,122525,58474,203,4.088620342,2016
8527,55825,43.3,86592,36888,2355,4.218540081,2016
8528,173,49.1,68750,43208,0,0,2016
8530,7328,48.4,94738,54037,361,4.926310044,2016
8533,6178,43.8,98884,37119,298,4.823567498,2016
8534,13361,44.8,125069,65734,267,1.998353417,2016
8535,4660,50.2,155712,64943,172,3.690987124,2016
8536,20180,34.8,95533,48342,861,4.266600595,2016
8540,48341,39.3,124954,67966,2445,5.057818415,2016
8542,5752,25.9,72013,35093,274,4.763560501,2016
8550,19349,44.5,189480,74659,550,2.842524161,2016
8551,5257,45.8,128929,59005,55,1.046224082,2016
8553,618,45.4,105625,49204,20,3.236245955,2016
8554,3913,39.5,78429,33094,199,5.085612062,2016
8555,744,48.4,86964,37859,31,4.166666667,2016
8558,7106,46.2,180625,78603,493,6.937799043,2016
8559,5051,48.8,118311,63164,36,0.712730152,2016
8560,3669,45.6,107234,56192,151,4.115562824,2016
8561,119,41,-666666666,37158,0,0,2016
8562,4733,33.1,59886,26842,483,10.20494401,2016
8608,805,46,15855,20958,210,26.08695652,2016
8609,13237,34.8,29336,14878,3535,26.70544685,2016
8610,29911,38.8,57765,26456,3415,11.41720437,2016
8611,25906,33.1,36121,17170,6170,23.8168764,2016
8618,40498,30.8,40581,20419,9127,22.5369154,2016
8619,22088,42,70203,36299,1180,5.342267294,2016
8620,12655,43.3,87606,35611,455,3.595416831,2016
8628,9414,45.8,89630,43286,790,8.391756958,2016
8629,13615,33.5,56462,19778,2080,15.27726772,2016
8638,22794,38.5,53435,25243,4304,18.88216197,2016
8640,8246,34.5,59821,13851,247,2.995391705,2016
8641,4748,22.9,51551,19316,230,4.844144903,2016
8648,32137,39.6,93696,41204,1680,5.227619255,2016
8690,19347,46,96503,41129,341,1.762547165,2016
8691,15887,43.6,115118,52981,209,1.315541008,2016
8701,97907,21.3,42993,15443,30201,30.84661975,2016
8720,953,44.6,120701,36964,0,0,2016
8721,20931,40.8,77990,32593,1526,7.290621566,2016
8722,11153,35.6,70586,28774,1034,9.271048148,2016
8723,32064,43.9,66378,32562,2857,8.910304391,2016
8724,41858,45.1,77297,39245,2081,4.971570548,2016
8730,4745,47.4,127163,61200,88,1.854583772,2016
8731,19944,42.6,70976,33764,2213,11.09606899,2016
8732,1480,52.7,81574,41991,120,8.108108108,2016
8733,2710,33,59878,27036,314,11.58671587,2016
8734,8329,46.9,79907,37185,402,4.826509785,2016
8735,3439,64.6,60719,45869,374,10.87525443,2016
8736,12618,46.5,106362,50129,628,4.97701696,2016
8738,932,67.2,89375,82205,48,5.150214592,2016
8740,2060,42.1,64924,30921,283,13.73786408,2016
8741,2574,47.4,88971,36968,253,9.829059829,2016
8742,24365,45.5,87426,44577,1626,6.67350708,2016
8750,3349,54.8,114013,76327,55,1.642281278,2016
8751,4304,40.3,50982,32975,847,19.67936803,2016
8752,2309,59.1,68906,47682,148,6.409701169,2016
8753,63222,40.4,73227,34456,3937,6.227262662,2016
8755,25491,49,69682,39157,1337,5.244988427,2016
8757,33565,62.9,39271,27209,2811,8.374795174,2016
8758,7619,58.2,64531,34098,516,6.772542328,2016
8759,32940,68.4,36980,32021,2492,7.565270188,2016
8801,9104,29.4,115700,43070,274,3.009666081,2016
8802,4127,46.6,119922,52484,211,5.112672644,2016
8804,2358,46.4,77292,47675,119,5.046649703,2016
8805,12163,36.4,68857,32435,1211,9.956425224,2016
8807,38998,41.7,115974,49916,1283,3.289912303,2016
8808,33,52.7,72750,42724,12,36.36363636,2016
8809,5913,38.1,99000,38921,239,4.041941485,2016
8810,8640,39.7,122009,43143,220,2.546296296,2016
8812,14430,40.5,92490,41171,1104,7.650727651,2016
8816,47103,42.9,101245,43383,3283,6.96983207,2016
8817,44730,36.5,84605,35639,2576,5.758998435,2016
8820,40426,41.7,116577,46539,1693,4.187898877,2016
8821,362,46.8,54868,22604,44,12.15469613,2016
8822,30669,44.3,104104,48584,2287,7.457041312,2016
8823,9628,36.9,101690,48682,258,2.679684254,2016
8824,12788,42.9,122309,49375,504,3.94119487,2016
8825,4591,47.9,101618,49418,183,3.986059682,2016
8826,5553,44.7,92361,46977,159,2.863317126,2016
8827,4171,49.4,110395,49256,127,3.044833373,2016
8828,2314,42.5,75096,32123,112,4.840103717,2016
8829,3632,42.7,84634,47249,143,3.93722467,2016
8830,19009,41.6,83329,33599,1487,7.822610342,2016
8831,49399,53,73122,43974,2804,5.676228264,2016
8832,2354,33.7,53813,23528,440,18.69158879,2016
8833,8105,48.6,133576,71678,276,3.405305367,2016
8835,10448,39.2,65163,28330,904,8.65237366,2016
8836,3827,48.5,143500,72481,246,6.428011497,2016
8837,16728,39.4,74764,35291,903,5.398134864,2016
8840,16411,41.7,111833,50520,400,2.437389556,2016
8844,39653,40.6,115286,48628,1380,3.480190654,2016
8846,13811,39.1,82663,33987,953,6.900296865,2016
8848,8354,47.6,95094,45109,344,4.117787886,2016
8850,8804,40.8,108114,45064,591,6.712857792,2016
8852,17906,36.4,101088,44079,983,5.489779962,2016
8853,5247,43.2,122917,52054,382,7.280350677,2016
8854,57432,31.6,89244,30760,3328,5.794678925,2016
8857,40628,41.3,88736,39436,1581,3.891404942,2016
8858,144,56.6,-666666666,110582,0,0,2016
8859,21806,39.2,78787,34595,1633,7.48876456,2016
8861,54390,33,50067,20144,10653,19.58632101,2016
8863,12739,37.1,80420,32876,975,7.653661983,2016
8865,29263,41.4,57756,29348,4064,13.88784472,2016
8867,5147,46.1,123241,56598,85,1.651447445,2016
8869,7539,40.9,72981,38518,539,7.149489322,2016
8872,20293,37.3,74352,32030,1456,7.174887892,2016
8873,53094,40.8,87213,39972,3665,6.902851546,2016
8876,22369,38.1,86395,40973,1018,4.550941034,2016
8879,23343,41.3,71242,35801,1455,6.233131988,2016
8880,4613,38,77713,32013,231,5.007587253,2016
8882,16244,38,64951,27794,1846,11.36419601,2016
8884,8418,44.6,74668,34985,567,6.735566643,2016
8886,7111,41.1,106429,40797,260,3.65630713,2016
8887,1124,44.3,82692,43224,16,1.423487544,2016
8889,9928,46.5,130814,69215,434,4.371474617,2016
8890,0,-666666666,-666666666,-666666666,0,,2016
8901,57585,23.2,40428,14396,17426,30.26135278,2016
8902,41755,37,83057,35751,2807,6.722548198,2016
8904,14245,33.9,67829,40647,1608,11.28817129,2016
10001,23332,35.8,85168,86347,3922,16.80953197,2016
10002,78096,41.1,35594,29666,21559,27.60576726,2016
10003,56767,32.2,100791,85199,4655,8.200186728,2016
10004,3044,33.9,123056,95707,147,4.829172142,2016
10005,8710,29.5,130116,99511,1052,12.07807118,2016
10006,3277,31,125364,100788,221,6.743973146,2016
10007,6740,35.9,234958,166343,200,2.96735905,2016
10009,59799,36.3,60788,46499,13469,22.52378802,2016
10010,32854,35,110142,83240,3587,10.91800085,2016
10011,50404,39.9,114134,113379,4806,9.534957543,2016
10012,24536,34.1,101815,79481,2421,9.867134007,2016
10013,28211,36.9,104167,108003,2805,9.942930063,2016
10014,31464,36.6,119026,115888,1874,5.956013221,2016
10016,50444,33.3,102703,87451,5095,10.10030925,2016
10017,16533,37.7,106795,103346,995,6.018266497,2016
10018,9684,31.2,105479,81964,1492,15.40685667,2016
10019,39505,39.2,94477,90151,4658,11.79091254,2016
10020,0,-666666666,-666666666,-666666666,0,,2016
10021,45261,38.4,115681,116440,3045,6.727646318,2016
10022,30262,45.9,123693,133504,1454,4.804705571,2016
10023,60307,42.5,115080,111473,4419,7.327507586,2016
10024,58516,43,118594,106735,4440,7.58766833,2016
10025,94717,40.6,80025,63711,14515,15.32459854,2016
10026,38540,34.4,52082,36542,10994,28.52620654,2016
10027,64120,30.6,42754,28396,17374,27.09606987,2016
10028,48205,39.6,111302,108183,2840,5.891505031,2016
10029,79411,33.6,32500,27030,24025,30.25399504,2016
10030,30358,34.1,33720,24542,9351,30.8024244,2016
10031,60778,34.4,41848,24556,14753,24.27358584,2016
10032,63189,34.2,40054,20843,16912,26.76415199,2016
10033,59353,35.4,46349,24421,14507,24.44189847,2016
10034,43951,35.7,45643,24538,11005,25.03924825,2016
10035,34187,35.9,26893,20743,13205,38.62579343,2016
10036,25987,36.6,83812,77208,3233,12.4408358,2016
10037,20112,34.9,39463,26927,5813,28.9031424,2016
10038,22300,34.6,82910,59706,3763,16.87443946,2016
10039,27471,32.3,32257,21880,8387,30.53037749,2016
10040,45033,37.7,45811,23744,9907,21.99942265,2016
10044,11731,39.5,86483,49076,1478,12.59909641,2016
10065,30001,39.5,118310,122657,1364,4.546515116,2016
10069,5231,34.1,155702,122444,474,9.06136494,2016
19135,31599,34.7,41669,19879,6037,19.10503497,2016
19136,33656,36.7,46319,22238,5214,15.49203708,2016
19137,8284,38.6,50461,23796,1661,20.05070014,2016
19138,33808,37.6,35536,18851,7906,23.38499763,2016
19139,43499,33,26356,15126,15658,35.9962298,2016
19140,51132,33,21630,12961,22708,44.41054526,2016
19141,34316,32.3,29235,17169,10176,29.6538058,2016
19142,28221,30.7,29972,14203,9344,33.11009532,2016
19143,63518,35.4,30797,20011,18767,29.54595548,2016
19144,40613,36.3,28046,19790,13389,32.96727649,2016
19145,47900,36.6,38211,23907,10951,22.86221294,2016
19146,37233,34.1,52433,38560,7198,19.33231273,2016
19147,38848,33.7,70057,43635,4482,11.53727348,2016
19148,53870,35.7,46108,23012,11767,21.84332653,2016
19149,56933,31.9,39889,17970,12936,22.7214445,2016
19150,24376,42.3,43778,23132,3409,13.98506728,2016
19151,34391,34.3,44809,22173,7403,21.52598063,2016
19152,34887,40.7,49069,23845,5175,14.83360564,2016
19153,12789,38.9,40921,23048,3027,23.66877786,2016
19154,33159,39.6,60170,28410,2643,7.970686691,2016
19301,6629,44.2,95045,51403,408,6.154774476,2016
19310,3178,32,59828,26507,195,6.13593455,2016
19311,9726,36.3,86500,36875,629,6.467201316,2016
19312,12068,45.5,119003,68738,262,2.171030825,2016
19316,110,58.5,-666666666,30878,0,0,2016
19317,9669,44.5,116389,61185,422,4.36446375,2016
19319,773,20.9,137939,12681,0,0,2016
19320,54144,38.6,67277,31208,6891,12.72717199,2016
19330,5485,42.8,76027,35499,220,4.010938924,2016
19333,6431,42.5,105689,66887,359,5.582335562,2016
19335,47646,40.2,97801,46179,1939,4.069596608,2016
19341,17187,40.1,93230,47481,926,5.387793099,2016
19342,18915,46.4,93750,54136,734,3.880518107,2016
19343,8243,44.7,115795,47882,268,3.251243479,2016
19344,12243,37.5,58434,27563,1776,14.50624847,2016
19345,743,20.6,-666666666,6668,19,2.557200538,2016
19348,22914,41.6,87097,46429,1549,6.760059352,2016
19350,11815,44.8,118858,54839,587,4.968260686,2016
19352,10764,30,118203,34980,533,4.951690821,2016
19355,24811,42.7,110323,61398,1190,4.796259724,2016
19358,709,28.2,46842,17746,168,23.69534556,2016
19362,5810,41.9,67381,30845,264,4.543889845,2016
19363,17149,37.9,70608,30689,1867,10.88693218,2016
19365,7125,39.3,64059,28433,439,6.161403509,2016
19367,32,41.7,-666666666,29606,0,0,2016
19372,1707,31,88462,41586,251,14.70415934,2016
19373,5110,33.8,152361,34487,82,1.604696673,2016
19374,886,36.9,-666666666,23529,248,27.99097065,2016
19375,63,31.9,-666666666,28205,0,0,2016
19380,50419,40.5,88523,46298,3052,6.053273568,2016
19382,55178,39.1,92765,46434,6136,11.12037406,2016
19383,2999,19.3,-666666666,3441,0,0,2016
19390,13502,39.8,80000,34930,746,5.525107391,2016
19401,42047,34.6,48466,25230,8013,19.05724546,2016
19403,46168,41.8,79455,39086,2223,4.815023393,2016
19405,5506,36.7,48892,27966,554,10.06175082,2016
19406,23493,38.6,80848,44777,1423,6.057123398,2016
19422,18815,45.6,114838,58052,680,3.614137656,2016
19425,14942,40.4,154808,62936,307,2.054611163,2016
19426,40268,38.5,113713,43566,1007,2.500745008,2016
19428,16498,34.6,79685,46637,1329,8.055521881,2016
19435,204,30.8,121620,33863,0,0,2016
19436,494,86.7,50577,98778,21,4.251012146,2016
19437,623,62.6,211442,130396,0,0,2016
19438,24921,43.8,96435,44508,799,3.206131375,2016
19440,18282,41.5,70648,36478,868,4.747839405,2016
19442,0,-666666666,-666666666,-666666666,0,,2016
19444,10861,44.4,109619,54581,418,3.848632723,2016
19446,56019,42.1,78699,41959,3130,5.587389993,2016
19453,1217,51.7,57538,40625,133,10.92851274,2016
19454,29083,41.4,89042,43296,1440,4.951346147,2016
19456,902,36.1,120799,41590,0,0,2016
19457,81,60.1,-666666666,40557,0,0,2016
19460,41288,38.4,85082,44463,2397,5.805560938,2016
19462,15166,42.8,83422,40830,692,4.562837927,2016
19464,46595,38.5,55787,27972,6575,14.11095611,2016
19465,17126,43.3,80164,40541,674,3.935536611,2016
19468,26061,40.1,78140,36794,1377,5.283757339,2016
19472,40,-666666666,-666666666,,0,0,2016
19473,16272,41.8,95118,39897,972,5.973451327,2016
19474,547,58.4,-666666666,54695,54,9.87202925,2016
19475,11297,44.2,69874,36602,681,6.028149066,2016
19477,125,77.5,-666666666,16298,0,0,2016
19492,398,84.3,36172,29966,40,10.05025126,2016
19501,966,43.3,49792,29357,57,5.900621118,2016
19503,1240,37.9,61250,26177,164,13.22580645,2016
19504,4989,46.4,82464,35123,334,6.694728402,2016
19505,3184,45.6,70020,29424,191,5.998743719,2016
19506,7204,46.7,70265,31835,456,6.329816768,2016
19507,3495,36.3,61406,25307,205,5.865522175,2016
19508,15783,43.9,73321,34874,819,5.189127542,2016
19510,8271,41.4,81458,32567,433,5.235158989,2016
19511,102,68.2,74239,36346,0,0,2016
19512,17063,47,60401,30880,1159,6.792474946,2016
19518,15071,42.3,84880,34991,748,4.963174308,2016
19519,0,-666666666,-666666666,-666666666,0,,2016
19520,5534,48.9,70114,40082,279,5.041561258,2016
19522,14128,43.1,68094,31085,1560,11.0419026,2016
19523,415,54.1,48839,20985,0,0,2016
19525,15814,40.9,92517,36233,409,2.586315923,2016
19526,11197,44.5,56025,28045,1035,9.243547379,2016
19529,3482,45.8,59669,32784,240,6.892590465,2016
19530,16425,24.3,63011,23245,1768,10.76407915,2016
19533,8461,37.6,67353,26147,316,3.734783123,2016
19534,1890,45.4,58828,29600,153,8.095238095,2016
19535,37,72.3,-666666666,55316,0,0,2016
19536,567,36.9,46667,24964,109,19.22398589,2016
19538,15,-666666666,-666666666,,0,0,2016
19539,4746,41.9,57386,28306,369,7.774968394,2016
19540,11651,45.6,68488,36722,873,7.492919063,2016
19541,4138,43,68973,30839,215,5.195746738,2016
19542,0,-666666666,-666666666,-666666666,0,,2016
19543,6122,40.1,85986,34276,251,4.099967331,2016
19544,82,40.6,45500,18926,0,0,2016
19545,441,61.4,73333,37409,0,0,2016
19547,4251,47.3,74770,32064,203,4.775346977,2016
19549,260,45,49464,25315,6,2.307692308,2016
19550,710,37,48125,16977,304,42.81690141,2016
19551,5021,46.6,68278,31774,305,6.074487154,2016
19554,355,50.6,56500,33379,16,4.507042254,2016
19555,3437,46.2,60958,27783,285,8.292115217,2016
19559,337,40,52500,41854,14,4.154302671,2016
19560,7946,40.4,65147,29683,808,10.16863831,2016
19562,2630,47.9,58355,30648,229,8.707224335,2016
19564,137,32.2,80163,29992,16,11.67883212,2016
19565,9153,46.7,67006,30849,647,7.068720638,2016
19567,5123,39.8,56538,26046,506,9.877025181,2016
19601,34336,29.7,25114,12749,14136,41.16961789,2016
19602,16821,33.3,23529,12563,7029,41.7870519,2016
19604,26083,27.3,32966,13772,8754,33.56209025,2016
19605,19649,43.7,60798,27843,1691,8.606035931,2016
19606,34713,40.9,66343,31118,3264,9.402817388,2016
19607,22768,41.7,56532,30854,1814,7.967322558,2016
19608,22431,42,79566,38346,1574,7.017074584,2016
19609,9535,40.4,61839,31247,352,3.691662297,2016
19610,15762,43.5,70890,42621,917,5.817789621,2016
19611,10668,31.9,36823,17714,3069,28.76827897,2016
19701,40611,37.5,81283,35149,1951,4.804117111,2016
19702,53870,34.2,71094,32420,4988,9.259328012,2016
19703,15196,37.3,53962,26673,1444,9.502500658,2016
19706,2012,37.1,59850,26041,155,7.703777336,2016
19707,15852,48.5,115560,54152,343,2.163764825,2016
19709,38485,37.2,97617,35800,1363,3.5416396,2016
19710,15,-666666666,-666666666,,0,0,2016
19711,51185,34.6,72973,35624,7667,14.97899775,2016
19713,30952,37.1,54261,28916,3094,9.996123029,2016
19716,1040,19.6,-666666666,2682,0,0,2016
19717,4417,18.9,-666666666,6642,0,0,2016
19720,61615,37.5,57032,26027,7582,12.3054451,2016
19730,1251,38.3,89028,26016,66,5.275779376,2016
19731,359,31,37125,15710,121,33.70473538,2016
19732,73,57.9,-666666666,26900,0,0,2016
19733,234,31.9,74926,31497,0,0,2016
19734,11892,38.5,85778,30592,579,4.868819374,2016
19735,50,15.9,-666666666,24240,0,0,2016
19736,61,-666666666,-666666666,,36,59.01639344,2016
19801,15422,32.7,26810,18217,5198,33.70509662,2016
19802,26113,36.7,40469,22801,6235,23.87699613,2016
19803,21779,47.2,98648,52110,984,4.518113779,2016
19804,17651,39,51937,26640,2470,13.99354144,2016
19805,41010,33.8,42777,22523,9294,22.66276518,2016
19806,9567,43,68836,59959,904,9.449148113,2016
19807,6978,50.5,140400,107638,335,4.800802522,2016
19808,38776,42.4,70101,35038,3570,9.20672581,2016
19809,15273,38.5,65794,33496,1521,9.958750737,2016
19810,25269,45.4,80625,40430,769,3.043254581,2016
19901,36989,31.1,46018,23377,5468,14.78277326,2016
19902,396,21.4,-666666666,23449,0,0,2016
19904,33766,35.3,56649,26064,5164,15.29349049,2016
19930,2266,66.5,78063,56703,88,3.883495146,2016
19931,225,65.1,61250,33587,11,4.888888889,2016
19933,9818,39.8,48895,23497,1805,18.38459971,2016
19934,13594,41.9,66645,31210,842,6.193909078,2016
19936,241,37,-666666666,18729,59,24.4813278,2016
19938,8770,39.3,58862,25211,981,11.18586089,2016
19939,6018,53.2,61974,32112,329,5.466932536,2016
19940,5602,38.4,45955,21909,695,12.40628347,2016
19941,3069,36.4,46097,19839,753,24.53567937,2016
19943,12503,38.7,54321,26565,1315,10.51747581,2016
19944,626,66.1,64464,57422,25,3.993610224,2016
19945,6814,42.2,46081,26632,1364,20.0176108,2016
19946,4819,39.7,58077,24215,954,19.79663831,2016
19947,19562,35.7,51233,22703,2639,13.49044065,2016
19950,7499,40.5,48765,20093,1453,19.37591679,2016
19951,1873,48.6,77863,37503,162,8.649225841,2016
19952,10428,39.5,51284,23738,1440,13.80897583,2016
19953,4327,42.1,60197,26370,551,12.73399584,2016
19954,1675,44,53068,22555,217,12.95522388,2016
19955,40,48.5,-666666666,25585,4,10,2016
19956,15103,37.9,48097,24239,2556,16.92378998,2016
19958,23580,58.4,64985,38388,1657,7.027141645,2016
19960,6487,35.7,50175,21699,1061,16.3557885,2016
19962,11373,35.5,67835,29228,1371,12.05486679,2016
19963,20395,42.4,54581,26921,2549,12.49816131,2016
19964,1096,42.5,58125,29987,88,8.02919708,2016
19966,27957,49.1,50501,26019,3832,13.70676396,2016
19967,1077,41.9,58438,28647,98,9.099350046,2016
19968,9760,49.2,58112,32098,789,8.084016393,2016
19970,7799,57.2,67222,38773,639,8.193358123,2016
19971,12173,57.3,67188,51050,912,7.491990471,2016
19973,24509,42.6,49721,26014,3999,16.31645518,2016
19975,8735,54.5,51250,31186,808,9.250143102,2016
19977,26063,39.8,59797,26912,2019,7.746613974,2016
19979,660,36.2,63750,22939,82,12.42424242,2016
20001,44998,30.8,92528,49480,6737,14.97177652,2016
20002,59659,33.8,77293,47063,9626,16.13503411,2016
20003,29071,34.8,113750,62511,3086,10.61538991,2016
20004,1708,41.7,139306,118456,84,4.918032787,2016
20005,13063,33.7,91204,74016,1390,10.64074102,2016
20006,2920,19.9,35119,13912,433,14.82876712,2016
20007,26415,33.9,119510,81493,3230,12.22790081,2016
20008,28261,36.8,111614,94302,1899,6.719507448,2016
20009,51508,32.9,97563,68907,5820,11.29921566,2016
20010,32421,32.2,69371,42422,4406,13.58995713,2016
20011,67349,36.7,64309,37030,8586,12.74851891,2016
20012,14457,44,80369,53230,1528,10.5692744,2016
20015,16323,43.5,165425,90989,874,5.354407891,2016
20016,35192,39,127936,83858,3329,9.459536258,2016
20017,20371,36.8,69000,36385,2659,13.05286927,2016
20018,20363,38.8,60258,32376,3648,17.91484555,2016
20019,57962,33.9,34952,21125,16813,29.00693558,2016
20020,54955,33.3,33196,21877,18668,33.9696115,2016
20024,12183,37.5,75703,55969,2088,17.1386358,2016
20032,41232,29.4,33832,19200,13751,33.35031044,2016
20036,5655,31.9,84015,78818,595,10.52166225,2016
20037,15285,26.5,72461,54615,2641,17.27837749,2016
20045,0,-666666666,-666666666,-666666666,0,,2016
20052,431,19.8,-666666666,5895,0,0,2016
20053,0,-666666666,-666666666,-666666666,0,,2016
20057,3697,19.7,-666666666,3434,29,0.7844198,2016
20064,2125,19.8,-666666666,4059,59,2.776470588,2016
20105,16265,34.5,141522,47769,293,1.801414079,2016
20106,5334,45.5,73113,36711,681,12.76715411,2016
20109,38360,31.7,62106,26364,4471,11.65537018,2016
20110,47975,33.9,77669,29692,3976,8.287649818,2016
20111,34433,33.4,82283,30995,3400,9.874248541,2016
20112,26914,40.8,137224,46764,729,2.70862748,2016
20115,6485,41.7,88088,46731,452,6.969930609,2016
20117,2507,51.2,96719,56867,130,5.185480654,2016
20118,6,70.5,-666666666,,0,0,2016
20119,4383,42.9,100609,40374,210,4.791238877,2016
22844,4565,51.6,46228,27870,508,11.12814896,2016
22845,10,-666666666,-666666666,,0,0,2016
22846,2280,37.3,67482,31577,66,2.894736842,2016
22847,852,46.9,53625,28595,47,5.516431925,2016
22849,4723,45.7,44504,22716,633,13.40249841,2016
22850,1068,39.9,62390,21877,184,17.22846442,2016
22851,6129,43.8,39679,19672,1142,18.63272965,2016
22853,4444,41.5,44291,19531,889,20.00450045,2016
